areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E06000014,York,utla,2021-12-09,67
E06000050,Cheshire West and Chester,utla,2021-12-09,69
E08000001,Bolton,utla,2021-12-09,99
E08000016,Barnsley,utla,2021-12-09,70
E08000031,Wolverhampton,utla,2021-12-09,90
E08000032,Bradford,utla,2021-12-09,183
E09000018,Hounslow,utla,2021-12-09,113
E09000032,Wandsworth,utla,2021-12-09,87
E09000033,Westminster,utla,2021-12-09,114
E10000034,Worcestershire,utla,2021-12-09,225
S12000013,Na h-Eileanan Siar,utla,2021-12-09,2
S12000029,South Lanarkshire,utla,2021-12-09,35
S12000045,East Dunbartonshire,utla,2021-12-09,6
E06000003,Redcar and Cleveland,utla,2021-12-08,40
E06000014,York,utla,2021-12-08,137
E06000050,Cheshire West and Chester,utla,2021-12-08,55
E08000001,Bolton,utla,2021-12-08,65
E08000016,Barnsley,utla,2021-12-08,46
E08000031,Wolverhampton,utla,2021-12-08,121
E08000032,Bradford,utla,2021-12-08,147
E09000018,Hounslow,utla,2021-12-08,130
E09000032,Wandsworth,utla,2021-12-08,56
E09000033,Westminster,utla,2021-12-08,183
E10000034,Worcestershire,utla,2021-12-08,124
S12000013,Na h-Eileanan Siar,utla,2021-12-08,3
S12000029,South Lanarkshire,utla,2021-12-08,42
S12000045,East Dunbartonshire,utla,2021-12-08,27
E06000003,Redcar and Cleveland,utla,2021-12-07,18
E06000014,York,utla,2021-12-07,57
E06000050,Cheshire West and Chester,utla,2021-12-07,53
E08000001,Bolton,utla,2021-12-07,60
E08000016,Barnsley,utla,2021-12-07,52
E08000031,Wolverhampton,utla,2021-12-07,83
E08000032,Bradford,utla,2021-12-07,345
E09000018,Hounslow,utla,2021-12-07,87
E09000032,Wandsworth,utla,2021-12-07,81
E09000033,Westminster,utla,2021-12-07,110
E10000034,Worcestershire,utla,2021-12-07,195
S12000013,Na h-Eileanan Siar,utla,2021-12-07,6
S12000029,South Lanarkshire,utla,2021-12-07,16
S12000045,East Dunbartonshire,utla,2021-12-07,19
E06000003,Redcar and Cleveland,utla,2021-12-06,84
E06000014,York,utla,2021-12-06,36
E06000050,Cheshire West and Chester,utla,2021-12-06,60
E08000001,Bolton,utla,2021-12-06,91
E08000016,Barnsley,utla,2021-12-06,14
E08000031,Wolverhampton,utla,2021-12-06,80
E08000032,Bradford,utla,2021-12-06,284
E09000018,Hounslow,utla,2021-12-06,121
E09000032,Wandsworth,utla,2021-12-06,76
E09000033,Westminster,utla,2021-12-06,95
E10000034,Worcestershire,utla,2021-12-06,287
S12000013,Na h-Eileanan Siar,utla,2021-12-06,0
S12000029,South Lanarkshire,utla,2021-12-06,8
S12000045,East Dunbartonshire,utla,2021-12-06,24
E06000003,Redcar and Cleveland,utla,2021-12-05,19
E06000014,York,utla,2021-12-05,35
E06000050,Cheshire West and Chester,utla,2021-12-05,27
E08000001,Bolton,utla,2021-12-05,37
E08000016,Barnsley,utla,2021-12-05,58
E08000031,Wolverhampton,utla,2021-12-05,42
E08000032,Bradford,utla,2021-12-05,196
E09000018,Hounslow,utla,2021-12-05,84
E09000032,Wandsworth,utla,2021-12-05,62
E09000033,Westminster,utla,2021-12-05,31
E10000034,Worcestershire,utla,2021-12-05,113
S12000013,Na h-Eileanan Siar,utla,2021-12-05,15
S12000029,South Lanarkshire,utla,2021-12-05,538
S12000045,East Dunbartonshire,utla,2021-12-05,38
E06000003,Redcar and Cleveland,utla,2021-12-04,45
E06000014,York,utla,2021-12-04,61
E06000050,Cheshire West and Chester,utla,2021-12-04,103
E08000001,Bolton,utla,2021-12-04,105
E08000016,Barnsley,utla,2021-12-04,65
E08000031,Wolverhampton,utla,2021-12-04,66
E08000032,Bradford,utla,2021-12-04,217
E09000018,Hounslow,utla,2021-12-04,213
E09000032,Wandsworth,utla,2021-12-04,138
E09000033,Westminster,utla,2021-12-04,81
E10000034,Worcestershire,utla,2021-12-04,155
S12000013,Na h-Eileanan Siar,utla,2021-12-04,5
S12000029,South Lanarkshire,utla,2021-12-04,16
S12000045,East Dunbartonshire,utla,2021-12-04,13
E06000003,Redcar and Cleveland,utla,2021-12-03,23
E06000014,York,utla,2021-12-03,51
E06000050,Cheshire West and Chester,utla,2021-12-03,108
E08000001,Bolton,utla,2021-12-03,88
E08000016,Barnsley,utla,2021-12-03,37
E08000031,Wolverhampton,utla,2021-12-03,101
E08000032,Bradford,utla,2021-12-03,179
E09000018,Hounslow,utla,2021-12-03,148
E09000032,Wandsworth,utla,2021-12-03,128
E09000033,Westminster,utla,2021-12-03,235
E10000034,Worcestershire,utla,2021-12-03,326
S12000013,Na h-Eileanan Siar,utla,2021-12-03,35
S12000029,South Lanarkshire,utla,2021-12-03,15
S12000045,East Dunbartonshire,utla,2021-12-03,32
E06000003,Redcar and Cleveland,utla,2021-12-02,26
E06000014,York,utla,2021-12-02,77
E06000050,Cheshire West and Chester,utla,2021-12-02,112
E08000001,Bolton,utla,2021-12-02,102
E08000016,Barnsley,utla,2021-12-02,49
E08000031,Wolverhampton,utla,2021-12-02,86
E08000032,Bradford,utla,2021-12-02,274
E09000018,Hounslow,utla,2021-12-02,101
E09000032,Wandsworth,utla,2021-12-02,123
E09000033,Westminster,utla,2021-12-02,135
E10000034,Worcestershire,utla,2021-12-02,120
S12000013,Na h-Eileanan Siar,utla,2021-12-02,0
S12000029,South Lanarkshire,utla,2021-12-02,19
S12000045,East Dunbartonshire,utla,2021-12-02,12
E06000003,Redcar and Cleveland,utla,2021-12-01,24
E06000014,York,utla,2021-12-01,105
E06000050,Cheshire West and Chester,utla,2021-12-01,120
E08000001,Bolton,utla,2021-12-01,82
E08000016,Barnsley,utla,2021-12-01,60
E08000031,Wolverhampton,utla,2021-12-01,156
E08000032,Bradford,utla,2021-12-01,259
E09000018,Hounslow,utla,2021-12-01,95
E09000032,Wandsworth,utla,2021-12-01,90
E09000033,Westminster,utla,2021-12-01,204
E10000034,Worcestershire,utla,2021-12-01,174
S12000013,Na h-Eileanan Siar,utla,2021-12-01,0
S12000029,South Lanarkshire,utla,2021-12-01,16
S12000045,East Dunbartonshire,utla,2021-12-01,19
E06000003,Redcar and Cleveland,utla,2021-11-30,18
E06000014,York,utla,2021-11-30,95
E06000050,Cheshire West and Chester,utla,2021-11-30,100
E08000001,Bolton,utla,2021-11-30,56
E08000016,Barnsley,utla,2021-11-30,34
E08000031,Wolverhampton,utla,2021-11-30,95
E08000032,Bradford,utla,2021-11-30,421
E09000018,Hounslow,utla,2021-11-30,137
E09000032,Wandsworth,utla,2021-11-30,124
E09000033,Westminster,utla,2021-11-30,150
E10000034,Worcestershire,utla,2021-11-30,261
S12000013,Na h-Eileanan Siar,utla,2021-11-30,1
S12000029,South Lanarkshire,utla,2021-11-30,31
S12000045,East Dunbartonshire,utla,2021-11-30,18
E06000003,Redcar and Cleveland,utla,2021-11-29,96
E06000014,York,utla,2021-11-29,79
E06000050,Cheshire West and Chester,utla,2021-11-29,80
E08000001,Bolton,utla,2021-11-29,70
E08000016,Barnsley,utla,2021-11-29,14
E08000031,Wolverhampton,utla,2021-11-29,94
E08000032,Bradford,utla,2021-11-29,222
E09000018,Hounslow,utla,2021-11-29,90
E09000032,Wandsworth,utla,2021-11-29,107
E09000033,Westminster,utla,2021-11-29,99
E10000034,Worcestershire,utla,2021-11-29,119
S12000013,Na h-Eileanan Siar,utla,2021-11-29,0
S12000029,South Lanarkshire,utla,2021-11-29,21
S12000045,East Dunbartonshire,utla,2021-11-29,6
E06000003,Redcar and Cleveland,utla,2021-11-28,11
E06000014,York,utla,2021-11-28,27
E06000050,Cheshire West and Chester,utla,2021-11-28,19
E08000001,Bolton,utla,2021-11-28,30
E08000016,Barnsley,utla,2021-11-28,82
E08000031,Wolverhampton,utla,2021-11-28,51
E08000032,Bradford,utla,2021-11-28,167
E09000018,Hounslow,utla,2021-11-28,59
E09000032,Wandsworth,utla,2021-11-28,60
E09000033,Westminster,utla,2021-11-28,58
E10000034,Worcestershire,utla,2021-11-28,96
S12000013,Na h-Eileanan Siar,utla,2021-11-28,2
S12000029,South Lanarkshire,utla,2021-11-28,20
S12000045,East Dunbartonshire,utla,2021-11-28,18
E06000003,Redcar and Cleveland,utla,2021-11-27,4
E06000014,York,utla,2021-11-27,229
E06000050,Cheshire West and Chester,utla,2021-11-27,76
E08000001,Bolton,utla,2021-11-27,97
E08000016,Barnsley,utla,2021-11-27,45
E08000031,Wolverhampton,utla,2021-11-27,33
E08000032,Bradford,utla,2021-11-27,244
E09000018,Hounslow,utla,2021-11-27,162
E09000032,Wandsworth,utla,2021-11-27,152
E09000033,Westminster,utla,2021-11-27,72
E10000034,Worcestershire,utla,2021-11-27,221
S12000013,Na h-Eileanan Siar,utla,2021-11-27,2
S12000029,South Lanarkshire,utla,2021-11-27,26
S12000045,East Dunbartonshire,utla,2021-11-27,7
E06000003,Redcar and Cleveland,utla,2021-11-26,62
E06000014,York,utla,2021-11-26,44
E06000050,Cheshire West and Chester,utla,2021-11-26,65
E08000001,Bolton,utla,2021-11-26,61
E08000016,Barnsley,utla,2021-11-26,59
E08000031,Wolverhampton,utla,2021-11-26,111
E08000032,Bradford,utla,2021-11-26,140
E09000018,Hounslow,utla,2021-11-26,108
E09000032,Wandsworth,utla,2021-11-26,105
E09000033,Westminster,utla,2021-11-26,175
E10000034,Worcestershire,utla,2021-11-26,149
S12000013,Na h-Eileanan Siar,utla,2021-11-26,24
S12000029,South Lanarkshire,utla,2021-11-26,15
S12000045,East Dunbartonshire,utla,2021-11-26,23
E06000003,Redcar and Cleveland,utla,2021-11-25,51
E06000014,York,utla,2021-11-25,148
E06000050,Cheshire West and Chester,utla,2021-11-25,84
E08000001,Bolton,utla,2021-11-25,70
E08000016,Barnsley,utla,2021-11-25,37
E08000031,Wolverhampton,utla,2021-11-25,175
E08000032,Bradford,utla,2021-11-25,365
E09000018,Hounslow,utla,2021-11-25,73
E09000032,Wandsworth,utla,2021-11-25,81
E09000033,Westminster,utla,2021-11-25,88
E10000034,Worcestershire,utla,2021-11-25,172
S12000013,Na h-Eileanan Siar,utla,2021-11-25,0
S12000029,South Lanarkshire,utla,2021-11-25,29
S12000045,East Dunbartonshire,utla,2021-11-25,18
E06000003,Redcar and Cleveland,utla,2021-11-24,33
E06000014,York,utla,2021-11-24,40
E06000050,Cheshire West and Chester,utla,2021-11-24,89
E08000001,Bolton,utla,2021-11-24,55
E08000016,Barnsley,utla,2021-11-24,29
E08000031,Wolverhampton,utla,2021-11-24,202
E08000032,Bradford,utla,2021-11-24,287
E09000018,Hounslow,utla,2021-11-24,80
E09000032,Wandsworth,utla,2021-11-24,68
E09000033,Westminster,utla,2021-11-24,135
E10000034,Worcestershire,utla,2021-11-24,390
S12000013,Na h-Eileanan Siar,utla,2021-11-24,2
S12000029,South Lanarkshire,utla,2021-11-24,8
S12000045,East Dunbartonshire,utla,2021-11-24,14
E06000003,Redcar and Cleveland,utla,2021-11-23,96
E06000014,York,utla,2021-11-23,97
E06000050,Cheshire West and Chester,utla,2021-11-23,62
E08000001,Bolton,utla,2021-11-23,35
E08000016,Barnsley,utla,2021-11-23,15
E08000031,Wolverhampton,utla,2021-11-23,128
E08000032,Bradford,utla,2021-11-23,317
E09000018,Hounslow,utla,2021-11-23,149
E09000032,Wandsworth,utla,2021-11-23,87
E09000033,Westminster,utla,2021-11-23,82
E10000034,Worcestershire,utla,2021-11-23,130
S12000013,Na h-Eileanan Siar,utla,2021-11-23,0
S12000029,South Lanarkshire,utla,2021-11-23,12
S12000045,East Dunbartonshire,utla,2021-11-23,15
E06000003,Redcar and Cleveland,utla,2021-11-22,26
E06000014,York,utla,2021-11-22,169
E06000050,Cheshire West and Chester,utla,2021-11-22,48
E08000001,Bolton,utla,2021-11-22,71
E08000016,Barnsley,utla,2021-11-22,21
E08000031,Wolverhampton,utla,2021-11-22,115
E08000032,Bradford,utla,2021-11-22,214
E09000018,Hounslow,utla,2021-11-22,96
E09000032,Wandsworth,utla,2021-11-22,96
E09000033,Westminster,utla,2021-11-22,75
E10000034,Worcestershire,utla,2021-11-22,76
S12000013,Na h-Eileanan Siar,utla,2021-11-22,0
S12000029,South Lanarkshire,utla,2021-11-22,8
S12000045,East Dunbartonshire,utla,2021-11-22,7
E06000003,Redcar and Cleveland,utla,2021-11-21,33
E06000014,York,utla,2021-11-21,56
E06000050,Cheshire West and Chester,utla,2021-11-21,7
E08000001,Bolton,utla,2021-11-21,93
E08000016,Barnsley,utla,2021-11-21,74
E08000031,Wolverhampton,utla,2021-11-21,33
E08000032,Bradford,utla,2021-11-21,154
E09000018,Hounslow,utla,2021-11-21,41
E09000032,Wandsworth,utla,2021-11-21,30
E09000033,Westminster,utla,2021-11-21,22
E10000034,Worcestershire,utla,2021-11-21,72
S12000013,Na h-Eileanan Siar,utla,2021-11-21,3
S12000029,South Lanarkshire,utla,2021-11-21,7
S12000045,East Dunbartonshire,utla,2021-11-21,15
E06000003,Redcar and Cleveland,utla,2021-11-20,25
E06000014,York,utla,2021-11-20,30
E06000050,Cheshire West and Chester,utla,2021-11-20,85
E08000001,Bolton,utla,2021-11-20,109
E08000016,Barnsley,utla,2021-11-20,111
E08000031,Wolverhampton,utla,2021-11-20,57
E08000032,Bradford,utla,2021-11-20,204
E09000018,Hounslow,utla,2021-11-20,146
E09000032,Wandsworth,utla,2021-11-20,110
E09000033,Westminster,utla,2021-11-20,53
E10000034,Worcestershire,utla,2021-11-20,137
S12000013,Na h-Eileanan Siar,utla,2021-11-20,0
S12000029,South Lanarkshire,utla,2021-11-20,17
S12000045,East Dunbartonshire,utla,2021-11-20,11
E06000003,Redcar and Cleveland,utla,2021-11-19,79
E06000014,York,utla,2021-11-19,36
E06000050,Cheshire West and Chester,utla,2021-11-19,75
E08000001,Bolton,utla,2021-11-19,59
E08000016,Barnsley,utla,2021-11-19,64
E08000031,Wolverhampton,utla,2021-11-19,202
E08000032,Bradford,utla,2021-11-19,155
E09000018,Hounslow,utla,2021-11-19,76
E09000032,Wandsworth,utla,2021-11-19,156
E09000033,Westminster,utla,2021-11-19,186
E10000034,Worcestershire,utla,2021-11-19,165
S12000013,Na h-Eileanan Siar,utla,2021-11-19,5
S12000029,South Lanarkshire,utla,2021-11-19,11
S12000045,East Dunbartonshire,utla,2021-11-19,33
E06000003,Redcar and Cleveland,utla,2021-11-18,34
E06000014,York,utla,2021-11-18,17
E06000050,Cheshire West and Chester,utla,2021-11-18,86
E08000001,Bolton,utla,2021-11-18,58
E08000016,Barnsley,utla,2021-11-18,42
E08000031,Wolverhampton,utla,2021-11-18,109
E08000032,Bradford,utla,2021-11-18,558
E09000018,Hounslow,utla,2021-11-18,67
E09000032,Wandsworth,utla,2021-11-18,240
E09000033,Westminster,utla,2021-11-18,88
E10000034,Worcestershire,utla,2021-11-18,160
S12000013,Na h-Eileanan Siar,utla,2021-11-18,0
S12000029,South Lanarkshire,utla,2021-11-18,15
S12000045,East Dunbartonshire,utla,2021-11-18,8
E06000003,Redcar and Cleveland,utla,2021-11-17,60
E06000014,York,utla,2021-11-17,222
E06000050,Cheshire West and Chester,utla,2021-11-17,101
E08000001,Bolton,utla,2021-11-17,75
E08000016,Barnsley,utla,2021-11-17,44
E08000031,Wolverhampton,utla,2021-11-17,220
E08000032,Bradford,utla,2021-11-17,564
E09000018,Hounslow,utla,2021-11-17,82
E09000032,Wandsworth,utla,2021-11-17,194
E09000033,Westminster,utla,2021-11-17,153
E10000034,Worcestershire,utla,2021-11-17,151
S12000013,Na h-Eileanan Siar,utla,2021-11-17,28
S12000029,South Lanarkshire,utla,2021-11-17,8
S12000045,East Dunbartonshire,utla,2021-11-17,13
E06000003,Redcar and Cleveland,utla,2021-11-16,39
E06000014,York,utla,2021-11-16,170
E06000050,Cheshire West and Chester,utla,2021-11-16,85
E08000001,Bolton,utla,2021-11-16,42
E08000016,Barnsley,utla,2021-11-16,22
E08000031,Wolverhampton,utla,2021-11-16,123
E08000032,Bradford,utla,2021-11-16,557
E09000018,Hounslow,utla,2021-11-16,119
E09000032,Wandsworth,utla,2021-11-16,149
E09000033,Westminster,utla,2021-11-16,89
E10000034,Worcestershire,utla,2021-11-16,216
S12000013,Na h-Eileanan Siar,utla,2021-11-16,0
S12000029,South Lanarkshire,utla,2021-11-16,25
S12000045,East Dunbartonshire,utla,2021-11-16,18
E06000003,Redcar and Cleveland,utla,2021-11-15,164
E06000014,York,utla,2021-11-15,23
E06000050,Cheshire West and Chester,utla,2021-11-15,168
E08000001,Bolton,utla,2021-11-15,73
E08000016,Barnsley,utla,2021-11-15,12
E08000031,Wolverhampton,utla,2021-11-15,50
E08000032,Bradford,utla,2021-11-15,417
E09000018,Hounslow,utla,2021-11-15,91
E09000032,Wandsworth,utla,2021-11-15,158
E09000033,Westminster,utla,2021-11-15,86
E10000034,Worcestershire,utla,2021-11-15,193
S12000013,Na h-Eileanan Siar,utla,2021-11-15,0
S12000029,South Lanarkshire,utla,2021-11-15,9
S12000045,East Dunbartonshire,utla,2021-11-15,6
E06000003,Redcar and Cleveland,utla,2021-11-14,36
E06000014,York,utla,2021-11-14,57
E06000050,Cheshire West and Chester,utla,2021-11-14,7
E08000001,Bolton,utla,2021-11-14,38
E08000016,Barnsley,utla,2021-11-14,83
E08000031,Wolverhampton,utla,2021-11-14,32
E08000032,Bradford,utla,2021-11-14,82
E09000018,Hounslow,utla,2021-11-14,44
E09000032,Wandsworth,utla,2021-11-14,28
E09000033,Westminster,utla,2021-11-14,20
E10000034,Worcestershire,utla,2021-11-14,85
S12000013,Na h-Eileanan Siar,utla,2021-11-14,0
S12000029,South Lanarkshire,utla,2021-11-14,355
S12000045,East Dunbartonshire,utla,2021-11-14,46
E06000003,Redcar and Cleveland,utla,2021-11-13,49
E06000014,York,utla,2021-11-13,50
E06000050,Cheshire West and Chester,utla,2021-11-13,104
E08000001,Bolton,utla,2021-11-13,92
E08000016,Barnsley,utla,2021-11-13,88
E08000031,Wolverhampton,utla,2021-11-13,62
E08000032,Bradford,utla,2021-11-13,177
E09000018,Hounslow,utla,2021-11-13,168
E09000032,Wandsworth,utla,2021-11-13,95
E09000033,Westminster,utla,2021-11-13,77
E10000034,Worcestershire,utla,2021-11-13,307
S12000013,Na h-Eileanan Siar,utla,2021-11-13,4
S12000029,South Lanarkshire,utla,2021-11-13,14
S12000045,East Dunbartonshire,utla,2021-11-13,66
E06000003,Redcar and Cleveland,utla,2021-11-12,43
E06000014,York,utla,2021-11-12,150
E06000050,Cheshire West and Chester,utla,2021-11-12,188
E08000001,Bolton,utla,2021-11-12,67
E08000016,Barnsley,utla,2021-11-12,131
E08000031,Wolverhampton,utla,2021-11-12,113
E08000032,Bradford,utla,2021-11-12,415
E09000018,Hounslow,utla,2021-11-12,118
E09000032,Wandsworth,utla,2021-11-12,173
E09000033,Westminster,utla,2021-11-12,248
E10000034,Worcestershire,utla,2021-11-12,434
S12000013,Na h-Eileanan Siar,utla,2021-11-12,27
S12000029,South Lanarkshire,utla,2021-11-12,2
S12000045,East Dunbartonshire,utla,2021-11-12,8
E06000003,Redcar and Cleveland,utla,2021-11-11,54
E06000014,York,utla,2021-11-11,13
E06000050,Cheshire West and Chester,utla,2021-11-11,220
E08000001,Bolton,utla,2021-11-11,52
E08000016,Barnsley,utla,2021-11-11,175
E08000031,Wolverhampton,utla,2021-11-11,50
E08000032,Bradford,utla,2021-11-11,397
E09000018,Hounslow,utla,2021-11-11,107
E09000032,Wandsworth,utla,2021-11-11,86
E09000033,Westminster,utla,2021-11-11,103
E10000034,Worcestershire,utla,2021-11-11,366
S12000013,Na h-Eileanan Siar,utla,2021-11-11,1
S12000029,South Lanarkshire,utla,2021-11-11,9
S12000045,East Dunbartonshire,utla,2021-11-11,11
E06000003,Redcar and Cleveland,utla,2021-11-10,34
E06000014,York,utla,2021-11-10,43
E06000050,Cheshire West and Chester,utla,2021-11-10,184
E08000001,Bolton,utla,2021-11-10,69
E08000016,Barnsley,utla,2021-11-10,81
E08000031,Wolverhampton,utla,2021-11-10,197
E08000032,Bradford,utla,2021-11-10,409
E09000018,Hounslow,utla,2021-11-10,186
E09000032,Wandsworth,utla,2021-11-10,78
E09000033,Westminster,utla,2021-11-10,192
E10000034,Worcestershire,utla,2021-11-10,618
S12000013,Na h-Eileanan Siar,utla,2021-11-10,1
S12000029,South Lanarkshire,utla,2021-11-10,8
S12000045,East Dunbartonshire,utla,2021-11-10,13
E06000003,Redcar and Cleveland,utla,2021-11-09,202
E06000014,York,utla,2021-11-09,94
E06000050,Cheshire West and Chester,utla,2021-11-09,290
E08000001,Bolton,utla,2021-11-09,68
E08000016,Barnsley,utla,2021-11-09,273
E08000031,Wolverhampton,utla,2021-11-09,104
E08000032,Bradford,utla,2021-11-09,458
E09000018,Hounslow,utla,2021-11-09,143
E09000032,Wandsworth,utla,2021-11-09,279
E09000033,Westminster,utla,2021-11-09,86
E10000034,Worcestershire,utla,2021-11-09,554
S12000013,Na h-Eileanan Siar,utla,2021-11-09,0
S12000029,South Lanarkshire,utla,2021-11-09,9
S12000045,East Dunbartonshire,utla,2021-11-09,21
E06000003,Redcar and Cleveland,utla,2021-11-08,47
E06000014,York,utla,2021-11-08,73
E06000050,Cheshire West and Chester,utla,2021-11-08,329
E08000001,Bolton,utla,2021-11-08,78
E08000016,Barnsley,utla,2021-11-08,179
E08000031,Wolverhampton,utla,2021-11-08,91
E08000032,Bradford,utla,2021-11-08,301
E09000018,Hounslow,utla,2021-11-08,234
E09000032,Wandsworth,utla,2021-11-08,123
E09000033,Westminster,utla,2021-11-08,122
E10000034,Worcestershire,utla,2021-11-08,301
S12000013,Na h-Eileanan Siar,utla,2021-11-08,0
S12000029,South Lanarkshire,utla,2021-11-08,2
S12000045,East Dunbartonshire,utla,2021-11-08,13
E06000003,Redcar and Cleveland,utla,2021-11-07,40
E06000014,York,utla,2021-11-07,192
E06000050,Cheshire West and Chester,utla,2021-11-07,36
E08000001,Bolton,utla,2021-11-07,91
E08000016,Barnsley,utla,2021-11-07,99
E08000031,Wolverhampton,utla,2021-11-07,29
E08000032,Bradford,utla,2021-11-07,82
E09000018,Hounslow,utla,2021-11-07,119
E09000032,Wandsworth,utla,2021-11-07,81
E09000033,Westminster,utla,2021-11-07,25
E10000034,Worcestershire,utla,2021-11-07,123
S12000013,Na h-Eileanan Siar,utla,2021-11-07,0
S12000029,South Lanarkshire,utla,2021-11-07,6
S12000045,East Dunbartonshire,utla,2021-11-07,24
E06000003,Redcar and Cleveland,utla,2021-11-06,39
E06000014,York,utla,2021-11-06,168
E06000050,Cheshire West and Chester,utla,2021-11-06,146
E08000001,Bolton,utla,2021-11-06,51
E08000016,Barnsley,utla,2021-11-06,155
E08000031,Wolverhampton,utla,2021-11-06,160
E08000032,Bradford,utla,2021-11-06,202
E09000018,Hounslow,utla,2021-11-06,163
E09000032,Wandsworth,utla,2021-11-06,174
E09000033,Westminster,utla,2021-11-06,93
E10000034,Worcestershire,utla,2021-11-06,417
S12000013,Na h-Eileanan Siar,utla,2021-11-06,4
S12000029,South Lanarkshire,utla,2021-11-06,20
S12000045,East Dunbartonshire,utla,2021-11-06,13
E06000003,Redcar and Cleveland,utla,2021-11-05,94
E06000014,York,utla,2021-11-05,73
E06000050,Cheshire West and Chester,utla,2021-11-05,167
E08000001,Bolton,utla,2021-11-05,196
E08000016,Barnsley,utla,2021-11-05,314
